Date,Open,High,Low,Close,Volume,Range,Range (BTC),Action
3/20/20,6191.653809,6844.261719,5865.781738,6198.77832,54442976103,978.479981,0.15794122,Hold
3/21/20,6206.521484,6378.135254,5932.823242,6185.066406,42494390880,445.312012,0.071873277,Hold
3/22/20,6185.558105,6359.697266,5823.713867,5830.254883,40099664740,535.983399,0.089213006,Hold
3/23/20,5831.374512,6443.93457,5785.004395,6416.314941,46491916000,658.930175,0.107600732,Hold
3/24/20,6436.642578,6789.022949,6411.066406,6734.803711,48221910672,377.956543,0.057390287,Hold
3/25/20,6738.716797,6892.51123,6536.92627,6681.062988,44590107888,355.58496,0.052994157,Hold
3/26/20,6675.170898,6735.463867,6590.962891,6716.44043,35319797642,144.500976,0.02158082,Hold
3/27/20,6719.38916,6793.836426,6466.70166,6469.79834,34585598367,327.134766,0.049606508,Hold
3/28/20,6467.253906,6467.500977,6117.837891,6242.193848,34885225901,349.663086,0.05502412,Hold
3/29/20,6245.624512,6250.467285,5920.085938,5922.042969,28373690931,330.381347,0.054304795,Hold
3/30/20,5925.538574,6517.195801,5903.234375,6429.841797,37101651525,613.961426,0.099383654,Hold
3/31/20,6430.606445,6504.515137,6374.162109,6438.644531,32786468812,130.353028,0.02025806,Hold
4/1/20,6437.319336,6612.57373,6202.373535,6606.776367,40346426266,410.200195,0.062894386,Hold
4/2/20,6606.776367,7088.247559,6595.918457,6793.624512,47660646124,492.329102,0.073479757,Hold
4/3/20,6797.396484,7003.220703,6673.335938,6733.387207,38976504903,329.884765,0.048760629,Hold
4/4/20,6738.382813,6878.953613,6696.484863,6867.527344,33185988584,182.46875,0.026821984,Hold
4/5/20,6862.537598,6883.414063,6715.929199,6791.129395,29510409856,167.484864,0.024533316,Hold
4/6/20,6788.049805,7271.78125,6782.889648,7271.78125,46896904615,488.891602,0.069544449,Hold
4/7/20,7273.644043,7427.939453,7136.714355,7176.414551,44243482668,291.225098,0.040307809,Hold
4/8/20,7179.283203,7356.223633,7153.305664,7334.098633,37563249549,202.917969,0.027962879,Hold
4/9/20,7337.966309,7341.448242,7179.094238,7302.089355,34815139178,162.354004,0.022179424,Hold
4/10/20,7303.81543,7303.81543,6802.475098,6865.493164,43622840992,501.340332,0.070764262,Hold
4/11/20,6867.44043,6926.069824,6789.920898,6859.083008,31222085946,136.148926,0.01983735,Hold
4/12/20,6858.067871,7119.947266,6811.078125,6971.091797,35759567632,308.869141,0.044669257,Hold
4/13/20,6965.616699,6965.616699,6668.259766,6845.037598,38619308647,297.356933,0.043061962,Hold
4/14/20,6843.281738,6958.557129,6793.821289,6842.427734,34110434052,164.73584,0.02407414,Hold
4/15/20,6845.561523,6928.664551,6633.402832,6642.109863,32288311031,295.261719,0.04378246,Hold
4/16/20,6640.454102,7134.450684,6555.504395,7116.804199,46783242377,578.946289,0.08416594,Hold
4/17/20,null,null,null,null,null,,,Hold
4/18/20,7092.291504,7269.956543,7089.24707,7257.665039,32447188386,180.709473,0.025186066,Hold
4/19/20,7260.922363,7280.521973,7167.054688,7189.424805,31311210215,113.467285,0.015704437,Hold
4/20/20,7186.873535,7240.290527,6835.50293,6881.958496,37747113936,404.787597,0.057543881,Hold
4/21/20,6879.78418,6934.551758,6834.442383,6880.323242,32589741511,100.109375,0.014550668,Hold
4/22/20,6879.44043,7145.865723,6867.781738,7117.20752,33249153866,278.083985,0.039735798,Hold
4/23/20,7121.306152,7491.785156,7081.594727,7429.724609,43500782316,410.190429,0.05637957,Hold
4/24/20,7434.181641,7574.195801,7434.181641,7550.900879,34636526286,140.01416,0.018687139,Hold
4/25/20,7550.48291,7641.36377,7521.672363,7569.936035,32941541447,119.691407,0.015831758,Hold
4/26/20,7570.13916,7700.594238,7561.407715,7679.867188,33070154491,139.186523,0.018253963,Hold
4/27/20,7679.418945,7795.601074,7679.418945,7795.601074,36162144725,116.182129,0.015015442,Hold
4/28/20,7796.970215,7814.527344,7730.806641,7807.058594,33187959921,83.720703,0.010730652,Hold
4/29/20,7806.712402,8871.753906,7786.049316,8801.038086,60201052203,1085.70459,0.130746737,Hold
4/30/20,8797.669922,9440.650391,8533.255859,8658.553711,66964629541,907.394532,0.103962295,Hold
5/1/20,8672.782227,9048.023438,8667.763672,8864.766602,44068389997,380.259766,0.043365213,Hold
5/2/20,8869.057617,9007.1875,8811.366211,8988.59668,40134388683,195.821289,0.021931356,Hold
5/3/20,8983.614258,9167.78125,8830.97168,8897.46875,47101785174,336.80957,0.037672167,Hold
5/4/20,8895.745117,8956.90625,8645.024414,8912.654297,45718796276,311.881836,0.035026375,Hold
5/5/20,8912.832031,9062.415039,8856.827148,9003.070313,43148462663,205.587891,0.022950325,Hold
5/6/20,9007.441406,9411.467773,8966.706055,9268.761719,49371886931,444.761718,0.048671129,Hold
5/7/20,9261.895508,9992.664063,9138.322266,9951.518555,61112700562,854.341797,0.088931805,Hold
5/8/20,9936.162109,9996.743164,9767.172852,9842.666016,51780748042,229.570312,0.023213743,Hold
5/9/20,9840.90625,9913.863281,9580.644531,9593.896484,46566121841,333.21875,0.034290932,Hold
5/10/20,9591.168945,9595.581055,8395.107422,8756.430664,63325279337,1200.473633,0.130858931,Hold
5/11/20,8755.535156,9033.470703,8374.323242,8601.795898,57119858802,659.147461,0.075950324,Hold
5/12/20,8610.385742,8949.898438,8569.643555,8804.477539,42142717533,380.254883,0.043670154,Hold
5/13/20,8805.387695,9317.878906,8805.387695,9269.987305,45558144023,512.491211,0.056706011,Hold
5/14/20,9271.329102,9793.268555,9255.035156,9733.72168,56426907637,538.233399,0.05664109,Hold
5/15/20,9734.291016,9755.828125,9261.398438,9328.197266,48158802327,494.429687,0.051874622,Hold
5/16/20,9333.240234,9564.205078,9260.694336,9377.013672,36164766408,303.510742,0.032443252,Hold
5/17/20,9374.929688,9823.001953,9349.545898,9670.739258,40084250663,473.456055,0.049717976,Hold
5/18/20,9675.695313,9906.030273,9570.359375,9726.575195,41827139896,335.670898,0.034601198,Hold
5/19/20,9727.063477,9836.047852,9539.624023,9729.038086,39254288955,296.423829,0.03047104,Hold
5/20/20,9725.329102,9804.793945,9447.201172,9522.981445,36546239703,357.592773,0.037155757,Hold
5/21/20,9522.740234,9555.242188,8869.930664,9081.761719,39326160532,685.311524,0.07367158,Hold
5/22/20,9080.334961,9232.936523,9008.638672,9182.577148,29810773699,224.297851,0.024563208,Hold
5/23/20,9185.0625,9302.501953,9118.108398,9209.287109,27727866812,184.393555,0.020048934,Hold
5/24/20,9212.283203,9288.404297,8787.250977,8790.368164,32518803300,501.15332,0.055675501,Hold
5/25/20,8786.107422,8951.005859,8719.667969,8906.93457,31288157264,231.33789,0.026150154,Hold
5/26/20,8909.585938,8991.967773,8757.293945,8835.052734,29584186947,234.673828,0.026450111,Hold
5/27/20,8837.380859,9203.320313,8834.157227,9181.017578,32740536902,369.163086,0.040976237,Hold
5/28/20,9184.945313,9546.319336,9148.457031,9525.750977,34367073114,397.862305,0.042527793,Hold
5/29/20,9528.355469,9573.666992,9379.338867,9439.124023,32896642044,194.328125,0.020490664,Hold
5/30/20,9438.914063,9704.030273,9366.729492,9700.414063,32722975141,337.300781,0.035246878,Hold
5/31/20,9700.105469,9700.34375,9432.296875,9461.058594,27773290299,268.046875,0.027978141,Hold
6/1/20,9463.605469,10199.56543,9450.899414,10167.26856,35198901068,748.666016,0.076274344,Hold
6/2/20,10162.97363,10182.34082,9460.571289,9529.803711,39137252109,721.769531,0.07330297,Hold
6/3/20,9533.760742,9682.859375,9471.84668,9656.717773,25007459262,211.012695,0.021991395,Hold
6/4/20,9655.854492,9887.610352,9525.24707,9800.636719,25921805072,362.363282,0.037248575,Hold
6/5/20,9800.21582,9869.237305,9663.216797,9665.533203,23509628646,206.020508,0.021167488,Hold
6/6/20,9664.904297,9773.431641,9591.024414,9653.679688,20438419222,182.407227,0.01888412,Hold
6/7/20,9653.00293,9768.498047,9458.150391,9758.852539,25015250846,310.347656,0.031975064,Hold
6/8/20,9760.063477,9782.306641,9675.885742,9771.489258,21486346312,106.420899,0.010897331,Hold
6/9/20,9774.360352,9836.369141,9664.719727,9795.700195,23717842783,171.649414,0.017542042,Hold
6/10/20,9794.119141,9908.896484,9728.291016,9870.094727,25706567601,180.605468,0.018368949,Hold
6/11/20,9870.078125,9938.297852,9263.069336,9321.78125,30247143440,675.228516,0.070366138,Hold
6/12/20,9320.69043,9540.46582,9285.851563,9480.84375,22610564515,254.614257,0.027084413,Hold
6/13/20,9480.735352,9493.211914,9396.009766,9475.277344,17564322315,97.202148,0.010255548,Hold
6/14/20,9477.553711,9482.270508,9347.59375,9386.788086,18991732746,134.676758,0.014278448,Hold
6/15/20,9386.035156,9504.860352,8990.175781,9450.702148,26699704768,514.684571,0.054646892,Hold
6/16/20,9454.266602,9579.430664,9400.445313,9538.024414,21565537209,178.985351,0.018848211,Hold
6/17/20,9533.78418,9540.422852,9327.339844,9480.254883,20177709879,213.083008,0.022413229,Hold
6/18/20,9481.567383,9482.782227,9328.395508,9411.84082,17770083003,154.386719,0.016342919,Hold
6/19/20,9410.293945,9440.875977,9274.295898,9288.018555,19632223107,166.580079,0.017817659,Hold
6/20/20,9290.959961,9394.97168,9247.379883,9332.34082,17130541557,147.591797,0.01585023,Hold
6/21/20,9330.926758,9401.107422,9300.430664,9303.629883,15324301169,100.676758,0.010805383,Hold
6/22/20,9300.915039,9655.073242,9296.87207,9648.717773,21104009514,358.201172,0.037805606,Hold
6/23/20,9644.076172,9670.541016,9547.24707,9629.658203,17006433272,123.293946,0.012793986,Hold
6/24/20,9632.149414,9680.367188,9278.233398,9313.610352,18961716076,402.13379,0.04245106,Hold
6/25/20,9314.126953,9340.161133,9095.324219,9264.813477,18616048626,244.836914,0.026356392,Hold
6/26/20,9260.995117,9310.516602,9101.738281,9162.917969,18341465837,208.778321,0.022663841,Hold
6/27/20,9167.824219,9207.810547,8998.216797,9045.390625,17273093144,209.59375,0.023015569,Hold
6/28/20,9048.460938,9197.546875,8975.525391,9143.582031,14560870760,222.021484,0.024408637,Hold
6/29/20,9140.029297,9237.573242,9041.875977,9190.854492,16460547078,195.697265,0.021351645,Hold
6/30/20,9185.581055,9217.835938,9084.837891,9137.993164,15735797744,132.998047,0.014516605,Hold
7/1/20,9145.985352,9309.754883,9104.735352,9228.325195,15971550355,205.019531,0.022315888,Hold
7/2/20,9231.139648,9274.962891,9036.623047,9123.410156,16338916796,238.339844,0.025970655,Hold
7/3/20,9124.842773,9202.344727,9058.794922,9087.303711,13078970999,143.549805,0.015764183,Hold
7/4/20,9084.233398,9183.295898,9053.629883,9132.488281,12290528515,129.666015,0.014235933,Hold
7/5/20,9126.09082,9162.183594,8977.015625,9073.942383,12903406143,185.167969,0.020348091,Hold
7/6/20,9072.849609,9375.474609,9058.664063,9375.474609,17889263252,316.810546,0.034345726,Hold
7/7/20,9349.161133,9360.617188,9201.81543,9252.277344,13839652595,158.801758,0.017074137,Hold
7/8/20,9253.020508,9450.335938,9249.5,9428.333008,19702359883,200.835938,0.021501219,Hold
7/9/20,9427.994141,9431.378906,9234.999023,9277.967773,18000702524,196.379883,0.020996502,Hold
7/10/20,9273.357422,9287.47168,9118.001953,9278.807617,16860035605,169.469727,0.018269536,Hold
7/11/20,9277.511719,9293.532227,9199.485352,9240.34668,13249910444,94.046875,0.010157425,Hold
7/12/20,9241.054688,9319.418945,9197.450195,9276.5,14452361907,121.96875,0.013173311,Hold
7/13/20,9277.205078,9306.405273,9224.292969,9243.614258,17519821266,82.112304,0.008867027,Hold
7/14/20,9238.703125,9283.841797,9171.661133,9243.213867,18085038362,112.180664,0.012139505,Hold
7/15/20,9241.897461,9275.325195,9171.933594,9192.836914,15844731575,103.391601,0.011217043,Hold
7/16/20,9191.980469,9214.3125,9088.947266,9132.227539,15713967523,125.365234,0.013683018,Hold
7/17/20,9131.8125,9182.253906,9089.202148,9151.392578,13944570749,93.051758,0.010178933,Hold
7/18/20,9151.183594,9230.983398,9100.824219,9159.040039,12252601475,130.159179,0.014217104,Hold
7/19/20,9158.005859,9201.398438,9097.632813,9185.817383,12939002784,103.765625,0.011313413,Hold
7/20/20,9187.220703,9214.270508,9137.509766,9164.231445,13755604146,76.760742,0.008365631,Hold
7/21/20,9162.514648,9407.262695,9149.389648,9374.887695,18069581956,257.873047,0.027821918,Hold
7/22/20,9375.080078,9530.518555,9319.65332,9525.363281,16532254884,210.865235,0.022313258,Hold
7/23/20,9527.141602,9610.24707,9483.003906,9581.072266,18146399002,127.243164,0.013318164,Hold
7/24/20,9585.514648,9623.336914,9481.454102,9536.892578,16552768325,141.882812,0.01483943,Hold
7/25/20,9539.485352,9704.556641,9530.211914,9677.113281,16610070933,174.344727,0.018145222,Hold
7/26/20,9680.234375,10023.80762,9652.847656,9905.166992,20507998997,370.959961,0.037881272,Hold
7/27/20,9905.217773,11298.22168,9903.969727,10990.87305,35359749590,1394.251953,0.1334462,Hold
7/28/20,11017.46387,11204.32715,10632.63184,10912.82324,28766551142,571.695312,0.052137513,Hold
7/29/20,10912.95313,11304.39746,10856.1416,11100.46777,24617249715,448.255859,0.040725688,Hold
7/30/20,11099.83301,11169.35645,10895.45508,11111.21387,22857247901,273.901367,0.024663526,Hold
7/31/20,11110.21094,11415.86426,10987.05371,11323.4668,23160469766,428.810547,0.03822918,Hold
8/1/20,11322.57031,11794.77539,11239.68262,11759.59277,26075670303,555.092774,0.048097119,Hold
8/2/20,11758.76465,12034.14453,11018.12988,11053.61426,27410067336,1016.014648,0.08907573,Hold
8/3/20,11043.76856,11453.0791,11012.41504,11246.34863,20271713443,440.664063,0.039538963,Hold
8/4/20,11246.20313,11385.38184,11094.14551,11205.89258,21250197042,291.236328,0.025942908,Hold
8/5/20,11203.82324,11786.61719,11158.28516,11747.02246,24411254471,628.332032,0.054754586,Hold
8/6/20,11749.87109,11902.33594,11598.71387,11779.77344,23400740340,303.622071,0.025807621,Hold
8/7/20,11778.89453,11898.03809,11408.59375,11601.47266,23132312867,489.444336,0.041867977,Hold
8/8/20,11604.55371,11800.06445,11558.43164,11754.0459,17572057837,241.632812,0.020688981,Hold
8/9/20,11737.3252,11806.05664,11548.78418,11675.73926,17489608833,257.272461,0.021976829,Hold
8/10/20,11662.25684,12045.14063,11662.25684,11878.11133,26114112569,382.883789,0.032529975,Hold
8/11/20,11881.64746,11932.71094,11195.70898,11410.52539,27039782640,737.001954,0.063283229,Hold
8/12/20,11404.59668,11748.39648,11249.60547,11584.93457,25064548486,498.791015,0.043392883,Hold
8/13/20,11588.40527,11796.39648,11216.87207,11784.1377,27522199497,579.524414,0.049590189,Hold
8/14/20,11772.65918,12150.99414,11685.45508,11768.87109,24237958589,465.539063,0.03955045,Hold
8/15/20,11768.69727,11963.20313,11768.69727,11865.69824,23354924400,194.505859,0.016459559,Hold
8/16/20,11866.68555,11934.90137,11737.18848,11892.80371,20583375490,197.71289,0.016642857,Hold
8/17/20,11895.6582,12359.05664,11806.69629,12254.40234,28227687027,552.360352,0.045744014,Sell
8/18/20,12251.89551,12335.70703,11954.52539,11991.2334,26043227672,381.18164,0.031446571,Hold
8/19/20,11990.88477,12028.92383,11687.33301,11758.2832,24502851117,341.59082,0.028766551,Hold
8/20/20,11761.5,11900.41113,11710.06348,11878.37207,20175242945,190.347656,0.01610395,Hold
8/21/20,11878.02637,11899.25977,11564.97949,11592.48926,23762425999,334.280274,0.028485124,Hold
8/22/20,11585.47754,11689.40723,11448.80566,11681.8252,20224191306,240.601563,0.020681517,Hold
8/23/20,11679.69629,11713.42969,11559.9209,11664.84766,18482062658,153.50879,0.013151578,Hold
8/24/20,11663.68945,11807.63184,11623.25,11774.5957,20681511755,184.381836,0.01573339,Hold
8/25/20,11773.58887,11778.29981,11189.85059,11366.13477,26301509932,588.449219,0.050860523,Hold
8/26/20,11366.89453,11530.05273,11296.99316,11488.36328,22466660958,233.05957,0.020394394,Hold
8/27/20,11485.6084,11570.78613,11185.94141,11323.39746,23240415076,384.844727,0.03374498,Hold
8/28/20,11325.2959,11545.61523,11316.42285,11542.5,19807127588,229.192382,0.020044991,Hold
8/29/20,11541.05469,11585.64063,11466.29297,11506.86523,17485597759,119.347656,0.01035648,Hold
8/30/20,11508.71387,11715.26465,11492.38184,11711.50586,19760127945,222.882812,0.019197304,Hold
8/31/20,11713.30664,11768.87695,11598.31836,11680.82031,22285928250,170.558594,0.014581317,Hold
9/1/20,11679.31641,12067.08106,11601.12891,11970.47852,27311555343,465.952149,0.039404329,Hold
9/2/20,11964.82324,11964.82324,11290.79395,11414.03418,28037405299,674.029297,0.05766144,Hold
9/3/20,11407.19141,11443.02246,10182.46484,10245.29688,31927261555,1260.557617,0.116435358,Hold
9/4/20,10230.36523,10663.91992,10207.94043,10511.81348,29965130374,455.979492,0.043966403,Hold
9/5/20,10512.53027,10581.57129,9946.675781,10169.56738,44916565292,634.895508,0.061395659,Buy
9/6/20,10167.2168,10353.92773,10056.88574,10280.35156,37071460174,297.041992,0.029054016,Hold
9/7/20,10280.99805,10399.15332,9916.493164,10369.56348,33703098409,482.660156,0.046745475,Hold
9/8/20,10369.30664,10414.77539,9945.110352,10131.5166,33430927462,469.665039,0.045819139,Hold
9/9/20,10134.15137,10350.54297,10017.25098,10242.34766,24128292755,333.291992,0.032713372,Hold
9/10/20,10242.33008,10503.91211,10238.13574,10363.13867,54406443211,265.776367,0.025796682,Hold
9/11/20,10369.02832,10434.92285,10140.83691,10400.91504,45201121775,294.085938,0.028318415,Hold
9/12/20,10409.86133,10578.83789,10292.38672,10442.1709,36750077324,286.451172,0.027474653,Hold
9/13/20,10452.39941,10577.21484,10224.33008,10323.75586,36506852789,352.884766,0.03397017,Hold
9/14/20,10328.73438,10800.01074,10266.00879,10680.83789,35453581940,534.001953,0.050834158,Hold
9/15/20,10677.75488,10938.63184,10656.45996,10796.95117,32509451925,282.171875,0.026279463,Hold
9/16/20,10797.76172,11100.12402,10704.88477,10974.90527,30769986455,395.239257,0.036306003,Hold
9/17/20,10973.25195,11037.4209,10774.62793,10948.99023,38151810523,262.792968,0.023975008,Hold
9/18/20,10951.82031,11034.9082,10829.65723,10944.58594,26341903912,205.250976,0.018747458,Hold
9/19/20,10933.75293,11134.09277,10909.61816,11094.34668,22764204008,224.474609,0.020380751,Hold
9/20/20,11095.87012,11095.87012,10814.47754,10938.27148,24699523788,281.392578,0.025541506,Hold
9/21/20,10934.92578,10988.30469,10380.26074,10462.25977,28884999244,608.043946,0.056834012,Hold
9/22/20,10459.62402,10568.07715,10382.72656,10538.45996,23621787804,185.350585,0.017654047,Hold
9/23/20,10539.45703,10637.84766,10185.77441,10225.86426,22986733997,452.073242,0.043541175,Hold
9/24/20,10227.47949,10765.79492,10215.20508,10745.54883,23017536742,550.589844,0.052504563,Hold
9/25/20,10747.47266,10757.54883,10594.04785,10702.29004,21232549821,163.500976,0.015245015,Hold
9/26/20,10702.23731,10778.5,10682.08203,10754.4375,18105012128,96.417969,0.008987224,Hold
9/27/20,10752.93945,10804.73242,10643.45801,10774.42676,18016880214,161.274414,0.0149832,Hold
9/28/20,10771.6416,10949.12305,10716.67676,10721.32715,22720365389,232.446289,0.021629984,Hold
9/29/20,10712.46289,10858.93945,10665.34473,10848.83008,20459870042,193.594726,0.017957618,Hold
9/30/20,10845.41113,10856.52832,10689.6709,10787.61816,20759622010,166.857422,0.015426173,Hold
10/1/20,10785.01074,10915.84375,10493.55273,10623.33008,27178227816,422.291016,0.039451074,Hold
10/2/20,10624.39063,10662.81348,10440.31152,10585.16406,23127839259,222.501954,0.020981294,Hold
10/3/20,10583.80664,10614.0918,10527.97852,10565.49316,17094010304,86.113281,0.008143369,Hold
10/4/20,10567.91992,10700.79102,10531.34277,10684.42871,17546792792,169.448243,0.015946307,Hold
10/5/20,10688.03418,10804.00098,10646.44336,10804.00098,19385191766,157.557618,0.014661954,Hold
10/6/20,10799.77832,10803.45606,10565.19727,10621.66406,22264958686,238.258789,0.022244888,Hold
10/7/20,10619.80371,10687.26856,10591.96387,10679.13672,17634388529,95.304688,0.008949242,Hold
10/8/20,10677.625,10939.79981,10569.82324,10923.62793,21962121001,369.976563,0.034255102,Hold
10/9/20,null,null,null,null,null,,,Hold
10/10/20,11059.14258,11442.21094,11056.94043,11296.36133,22877978588,385.270508,0.03446762,Hold
10/11/20,11296.08203,11428.81348,11288.62793,11384.18164,19968627060,140.185547,0.012361897,Hold
10/12/20,null,null,null,null,null,,,Hold
10/13/20,null,null,null,null,null,,,Hold
10/14/20,11429.04785,11539.97754,11307.83106,11429.50684,24103426719,232.146484,0.020311563,Hold
10/15/20,11426.60254,11569.91406,11303.60352,11495.34961,24487233058,266.310547,0.023236289,Hold
10/16/20,11502.82813,11540.06152,11223.0127,11322.12305,25635480772,317.048828,0.027780899,Hold
10/17/20,11322.12305,11386.26172,11285.3457,11358.10156,19130430174,100.916016,0.008899031,Hold
10/18/20,11355.98242,11483.35938,11347.57813,11483.35938,18283314340,135.78125,0.011890119,Hold
10/19/20,11495.03809,11799.09277,11408.29004,11742.03711,23860769928,390.802734,0.033636138,Hold
10/20/20,11745.97461,11999.91797,11681.48047,11916.33496,30915821592,318.4375,0.026915166,Hold
10/21/20,11913.07715,13184.56641,11900.92871,12823.68945,43414712626,1283.637695,0.10378379,Hold
10/22/20,12801.63574,13161.59375,12717.09375,12965.8916,34729759598,444.5,0.034500788,Hold
10/23/20,12971.54883,13015.96191,12752.64746,12931.53906,28974975003,263.314453,0.020330738,Hold
10/24/20,12931.57422,13145.06641,12885.74707,13108.0625,24542317940,259.319336,0.019917278,Hold
10/25/20,13108.06348,13329.18359,12910.06152,13031.17383,24406920575,419.122071,0.032068424,Hold
10/26/20,13031.20117,13225.29785,12822.38281,13075.24805,29461458313,402.915039,0.030867088,Hold
10/27/20,13075.24219,13759.66895,13060.83789,13654.21875,33749878156,698.831054,0.052289199,Hold
10/28/20,13654.21484,13837.69531,12932.25098,13271.28516,35867318895,905.444336,0.067255526,Hold
10/29/20,13271.29883,13612.04785,12980.05957,13437.88281,56499499598,631.988282,0.047323672,Hold
10/30/20,13437.87402,13651.5166,13136.19824,13546.52246,30581485201,515.31836,0.038193803,Hold
10/31/20,13546.53223,14028.21387,13457.53027,13780.99512,30306464719,570.683594,0.041766208,Hold
11/1/20,13780.99512,13862.0332,13628.37793,13737.10938,24453857900,233.655273,0.016981931,Hold
11/2/20,13737.03223,13808.32324,13243.16016,13550.48926,30771455468,565.163086,0.041422823,Hold
11/3/20,13550.45117,13984.98145,13325.44141,13950.30078,29869951617,659.540039,0.047965237,Hold
11/4/20,13950.48828,14218.7666,13580.47168,14133.70703,35116364962,638.294922,0.04545581,Hold
11/5/20,14133.7334,15706.4043,14102.08887,15579.84863,40856321439,1604.31543,0.107985327,Hold
11/6/20,15579.72949,15903.4375,15226.83984,15565.88086,39837841971,676.597656,0.043447385,Hold
11/7/20,15565.88086,15737.0957,14423.20313,14833.75391,35024953706,1313.892578,0.08644134,Hold
11/8/20,14833.75391,15637.32031,14744.11035,15479.56738,26632075029,893.209961,0.058931844,Hold
11/9/20,15479.5957,15785.13672,14865.5293,15332.31543,34149115566,919.607422,0.059691683,Hold
11/10/20,15332.35059,15450.3291,15124.95996,15290.90234,25574938143,325.369141,0.021249809,Hold
11/11/20,15290.90918,15916.26074,15290.00684,15701.33984,29772374934,626.253906,0.040413582,Hold
11/12/20,15701.29883,16305.00391,15534.77148,16276.34375,34175758344,770.232422,0.048173184,Hold
11/13/20,16276.44043,16463.17773,15992.15234,16317.80859,31599492172,471.02539,0.028902362,Hold
11/14/20,16317.80859,16317.80859,15749.19336,16068.13867,27481710135,568.615235,0.035114936,Hold
11/15/20,16068.13965,16123.11035,15793.53418,15955.58789,23653867583,329.576172,0.020583249,Hold
11/16/20,15955.57715,16816.18164,15880.70606,16716.11133,31526766675,935.475586,0.057265212,Hold
11/17/20,16685.69141,17782.91992,16564.54492,17645.40625,39006849170,1218.375,0.070977923,Hold
11/18/20,17645.19141,18393.94922,17352.90625,17804.00586,49064800278,1041.042969,0.058734361,Hold
11/19/20,17803.86133,18119.54688,17382.55469,17817.08984,36985055355,736.992187,0.041379703,Hold
11/20/20,17817.08398,18773.22656,17765.79492,18621.31445,36992873940,1007.431641,0.055295056,Hold
11/21/20,18621.31641,18936.62109,18444.35938,18642.23242,39650210707,492.261719,0.02642055,Hold
11/22/20,18642.23242,18688.96875,17671.38477,18370.00195,41280434226,1017.583984,0.054986358,Hold
11/23/20,18370.01758,18711.42578,18000.79688,18364.12109,42741112308,710.628906,0.038690381,Hold
11/24/20,18365.01563,19348.27148,18128.65625,19107.46484,51469565009,1219.615234,0.065093915,Hold
11/25/20,19104.41016,19390.96484,18581.14648,18732.12109,43710357371,809.81836,0.042806163,Hold
11/26/20,18729.83984,18866.28516,16351.03516,17150.62305,61396835737,2515.25,0.140201647,Hold
11/27/20,17153.91406,17445.02344,16526.42383,17108.40234,38886494645,918.59961,0.053621571,Hold
11/28/20,17112.93359,17853.93945,16910.65234,17717.41406,32601040734,943.287109,0.054164668,Hold
11/29/20,17719.63477,18283.62891,17559.11719,18177.48438,31133957704,724.511718,0.040366009,Hold
11/30/20,18178.32227,19749.26367,18178.32227,19625.83594,47728480399,1570.941406,0.08310945,Hold
12/1/20,19633.76953,19845.97461,18321.92188,18802.99805,49633658712,1524.052734,0.079301816,Hold
12/2/20,18801.74414,19308.33008,18347.71875,19201.0918,37387697139,960.611328,0.050554718,Hold
12/3/20,19205.92578,19566.19141,18925.78516,19445.39844,31930317405,640.40625,0.03313761,Hold
12/4/20,19446.9668,19511.4043,18697.19336,18699.76563,33872388058,814.210938,0.042688371,Hold
12/5/20,18698.38477,19160.44922,18590.19336,19154.23047,27242455064,570.25586,0.030130328,Hold
12/6/20,19154.17969,19390.5,18897.89453,19345.12109,25293775714,492.605469,0.025590359,Hold
12/7/20,19343.12891,19411.82813,18931.14258,19191.63086,26896357742,480.685547,0.024948153,Hold
12/8/20,19191.5293,19283.47852,18269.94531,18321.14453,31692288756,1013.533203,0.054036841,Hold
12/9/20,18320.88477,18626.29297,17935.54688,18553.91602,34420373071,690.746094,0.037464397,Hold
12/10/20,18553.29883,18553.29883,17957.06445,18264.99219,25547132265,596.234375,0.032387944,Hold
12/11/20,18263.92969,18268.45313,17619.5332,18058.9043,27919640985,648.919922,0.035730688,Hold
12/12/20,18051.32031,18919.55078,18046.04102,18803.65625,21752580802,873.509765,0.047402541,Hold
12/13/20,18806.76563,19381.53516,18734.33203,19142.38281,25450468637,647.203125,0.034108967,Hold
12/14/20,19144.49219,19305.09961,19012.70898,19246.64453,22473997681,292.390625,0.015232194,Hold
12/15/20,19246.91992,19525.00781,19079.8418,19417.07617,26741982541,445.166016,0.023027419,Hold
12/16/20,19418.81836,21458.9082,19298.31641,21310.59766,44409011479,2160.591797,0.106094907,Hold
12/17/20,21308.35156,23642.66016,21234.67578,22805.16211,71378606374,2407.984375,0.109172187,Hold
12/18/20,22806.79688,23238.60156,22399.8125,23137.96094,40387896275,838.789063,0.036512939,Hold
12/19/20,23132.86523,24085.85547,22826.47266,23869.83203,38487546580,1259.382813,0.053587683,Hold
12/20/20,23861.76563,24209.66016,23147.71094,23477.29492,37844228422,1061.949218,0.044865665,Hold
12/21/20,23474.45508,24059.98242,22159.36719,22803.08203,45852713981,1900.615234,0.082139861,Hold
12/22/20,22794.03906,23789.90234,22430.60547,23783.0293,44171632681,1359.296875,0.058367644,Hold
12/23/20,23781.97461,24024.49023,22802.64648,23241.3457,51146161904,1221.84375,0.051967566,Hold
12/24/20,23240.20313,23768.33789,22777.59766,23735.94922,41080759713,990.740235,0.042180561,Hold
12/25/20,23733.57031,24710.10156,23463.67383,24664.79102,42068395846,1246.427735,0.051507022,Hold
